,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_ambig,lowSES_ambig,TB_ambig,PB_ambig,diff_TB_ambig,highSES_disambig,lowSES_disambig,TB_disambig,PB_disambig,diff_TB_disambig
professor,0.033496750354576,0.082570018049928,0.1349067599067598,0.0129370629370629,0.8577505827505828,0.5867715617715618,0.013097366194317,0.0171566930767071,0.1662065461288155,-0.1662065461288155,0.332413092257631,0.1367351294712948,0.1367351294712948,0.0425883139445884,-0.0425883139445884,0.0851766278891768,0.034117228968332206,0.034117228968332206
psychologist,0.0214635671037335,0.1055995909747899,0.0531468531468531,-0.0048951048951049,0.7692307692307692,0.7900932400932402,0.0010641829434745002,0.04018626600156899,0.1368743708004997,-0.1368743708004997,0.2737487416009994,0.07807077881466318,0.07807077881466318,0.0473157690615299,-0.0473157690615299,0.0946315381230598,0.0435721392022152,0.0435721392022152
scientist,0.0278680941665886,0.1020663521599451,0.0889860139860139,0.0116550116550116,0.8057109557109557,0.7202214452214453,0.0074687100063296,0.036653027186724196,0.1670846836244777,-0.1670846836244777,0.3341693672489554,0.1384914044626192,0.1384914044626192,0.0482218617566543,-0.0482218617566543,0.0964437235133086,0.045384324592464,0.045384324592464
bartender,0.031023856988618,0.0809842724969574,0.0844988344988344,0.0059440559440559,0.8677738927738927,0.5966783216783217,0.010624472828358999,0.0155709475237365,0.1059418772678134,-0.1059418772678134,0.2118837545356268,0.0162057917492906,0.0162057917492906,0.0531518365603826,-0.0531518365603826,0.1063036731207652,0.055244274199920604,0.055244274199920604
cashier,0.0340607813537027,0.085564026028604,0.0913170163170162,0.0149184149184148,0.8705128205128204,0.5644522144522144,0.013661397193443697,0.020150701055383094,0.1060921384072905,-0.1060921384072905,0.212184276814581,0.01650631402824479,0.01650631402824479,0.0514954221122977,-0.0514954221122977,0.1029908442245954,0.051931445303750795,0.051931445303750795
construction worker,0.0385819880821889,0.0757887954177143,0.0614219114219114,0.016083916083916,0.8671328671328672,0.4772727272727272,0.0181826039219299,0.010375470444493398,0.061479137402835,-0.061479137402835,0.12295827480567,0.0727196879806662,-0.0727196879806662,0.0355150370366007,-0.0355150370366007,0.0710300740732014,0.0199706751523568,0.0199706751523568
farm worker,0.0414873367982214,0.0831464112699325,0.0432400932400932,0.0178321678321677,0.8614801864801865,0.4907342657342656,0.0210879526379624,0.017733086296711595,0.0462996742611359,-0.0462996742611359,0.0925993485222718,0.10307861426406441,-0.10307861426406441,0.0411637636613655,-0.0411637636613655,0.082327527322731,0.031268128401886405,0.031268128401886405
janitor,0.0348878298955085,0.0782582068672767,0.0526223776223776,0.0430069930069929,0.8603146853146851,0.5367132867132867,0.014488445735249503,0.012844881894055804,0.0550088872463428,-0.0550088872463428,0.1100177744926856,0.0856601882936506,-0.0856601882936506,0.0367187094996582,-0.0367187094996582,0.0734374189993164,0.022378020078471797,0.022378020078471797
line cook,0.0339611714195841,0.0780429496605972,0.0582750582750582,0.0262237762237762,0.8659090909090909,0.5486013986013986,0.013561787259325102,0.0126296246873763,0.0692918345557484,-0.0692918345557484,0.1385836691114968,0.0570942936748394,-0.0570942936748394,0.0432728669277507,-0.0432728669277507,0.0865457338555014,0.035486334934656805,0.035486334934656805
parking attendant,0.0360468005128046,0.0860025238033811,0.0874708624708624,0.0179487179487179,0.8803030303030303,0.5728438228438228,0.0156474163525456,0.020589198830160194,0.107754990543224,-0.107754990543224,0.215509981086448,0.019832018300111803,0.019832018300111803,0.0571263424838199,-0.0571263424838199,0.1142526849676398,0.0631932860467952,0.0631932860467952
receptionist,0.0291136531598856,0.0924303896880495,0.0863053613053612,-0.0109557109557109,0.8423076923076923,0.6352564102564101,0.008714268999626601,0.027017064714828593,0.1189584999433416,-0.1189584999433416,0.2379169998866832,0.04223903710034699,0.04223903710034699,0.048900764025661,-0.048900764025661,0.097801528051322,0.0467421291304774,0.0467421291304774
sales clerk,0.0334731607198547,0.0838508336240621,0.0952797202797202,-0.0212121212121211,0.8791375291375292,0.5955710955710956,0.013073776559595698,0.01843750865084119,0.1237487554008478,-0.1237487554008478,0.2474975108016956,0.0518195480153594,0.0518195480153594,0.054808544029572,-0.054808544029572,0.109617088059144,0.058557689138299396,0.058557689138299396
server,0.0296909922523338,0.0820001387634978,0.0803030303030302,0.0031468531468531,0.8745337995337996,0.6414918414918416,0.009291608092074799,0.016586813790276905,0.1167404109977362,-0.1167404109977362,0.2334808219954724,0.0378028592091362,0.0378028592091362,0.0481265615576148,-0.0481265615576148,0.0962531231152296,0.045193724194385,0.045193724194385
taxi driver,0.0361565070418701,0.0764092104628982,0.0932400932400931,0.0216783216783216,0.8853146853146854,0.5113636363636364,0.015757122881611102,0.010995885489677296,0.0980148089669696,-0.0980148089669696,0.1960296179339392,0.00035165514760299166,0.00035165514760299166,0.0498753628167781,-0.0498753628167781,0.0997507256335562,0.048691326712711605,0.048691326712711605
truck driver,0.0383623552713969,0.0776400501182421,0.0556526806526806,0.0314685314685314,0.8573426573426574,0.487062937062937,0.0179629711111379,0.012226725145021197,0.0556711700167197,-0.0556711700167197,0.1113423400334394,0.0843356227528968,-0.0843356227528968,0.0369466335703219,-0.0369466335703219,0.0738932671406438,0.0228338682197992,0.0228338682197992
