,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
professor,0.0739512722271343,0.0842911877394636,0.1046037296037296,-0.0233100233100232,0.1226689976689976,0.6083916083916084,0.059188065137194594,0.06646940556124581,0.1803613053613053,-0.1334498834498834,0.15690559440559435,0.11276223776223775,0.0504079254079254,-0.037004662004662,0.0437062937062937,0.04020979020979025,1.3586829836829837,1.2733100233100234,1.3159965034965035,0.07400932400932403,0.4635780885780886,0.449009324009324,0.45629370629370625,0.07255244755244758
psychologist,0.0429974681637653,0.050364269876465,0.0571095571095571,0.0151515151515152,0.1462703962703962,0.5926573426573427,0.028234261073825595,0.032542487698247205,0.1156759906759906,-0.0556526806526806,0.0856643356643356,0.041520979020979,0.0352564102564102,-0.0023310023310023,0.01879370629370625,0.015297202797202801,1.2986596736596736,1.2625291375291374,1.2805944055944054,0.049388111888111985,0.4927156177156177,0.4889277389277389,0.49082167832167833,0.03802447552447555
scientist,0.0490772497141923,0.0560509554140127,0.0964452214452214,-0.0075757575757575,0.1244172494172494,0.5882867132867133,0.0343140426242526,0.0382291732357949,0.1698717948717948,-0.1194638694638694,0.1446678321678321,0.10052447552447549,0.0329254079254079,-0.0064102564102564,0.01966783216783215,0.0161713286713287,1.3633449883449884,1.2634032634032637,1.313374125874126,0.08129370629370625,0.4932983682983683,0.4865967365967366,0.48994755244755245,0.03889860139860141
bartender,0.0512321012321011,0.0581059390048153,0.0372960372960373,-0.0029137529137529,0.1182983682983683,0.597027972027972,0.036468894142161395,0.0402841568265975,0.0766317016317016,-0.0352564102564102,0.0559440559440559,0.011800699300699304,0.0332167832167832,-0.0192307692307692,0.026223776223776203,0.022727272727272752,1.300990675990676,1.344114219114219,1.3225524475524475,0.07998251748251728,0.4533799533799534,0.4784382284382284,0.46590909090909094,0.06293706293706294
cashier,0.0400170062953128,0.0475877912701017,0.0448717948717948,-0.0565268065268065,0.1590909090909091,0.5777972027972028,0.0252537992053731,0.029766009091883903,0.0935314685314685,-0.041083916083916,0.06730769230769225,0.02316433566433565,0.0244755244755244,-0.0209790209790209,0.02272727272727265,0.0192307692307692,1.238053613053613,1.2846736596736597,1.2613636363636362,0.018793706293706136,0.4498834498834498,0.4801864801864802,0.465034965034965,0.06381118881118886
construction worker,0.033291334316725,0.0397135416666667,0.0241841491841491,-0.0005827505827505,0.1617132867132867,0.5935314685314685,0.018528127226785297,0.0218917594884489,0.0527389277389277,-0.0198135198135198,0.03627622377622375,0.009032634032634048,0.0221445221445221,-0.0049533799533799,0.013548951048951,0.01005244755244755,1.1972610722610724,1.3175990675990676,1.25743006993007,0.028846153846153744,0.4347319347319347,0.4699883449883449,0.4523601398601398,0.07648601398601404
farm worker,0.015444789890683,0.0182529335071708,0.0093240093240093,-0.0005827505827505,0.1538461538461538,0.5795454545454546,0.0006815828007432998,0.0004311513289530014,0.0291375291375291,0.0011655011655011,0.0151515151515151,0.030157342657342597,0.0064102564102564,0.0195221445221445,0.01296620046620045,0.010343822843822799,1.1730769230769231,1.3653846153846154,1.2692307692307692,0.06483100233100225,0.4423076923076923,0.5008741258741258,0.47159090909090906,0.057255244755244794
janitor,0.0230387833121814,0.0285139215028513,0.0014568764568764,0.0093240093240093,0.192016317016317,0.5652680652680653,0.008275576222241699,0.0106921393246335,0.0198135198135198,0.0154428904428904,0.0176282051282051,0.0419580419580419,0.0259324009324009,0.011072261072261,0.018502331002330952,0.0158799533799533,1.1497668997668995,1.2741841491841492,1.2119755244755244,0.030885780885780978,0.4338578088578088,0.4761072261072261,0.45498251748251745,0.07386363636363641
line cook,0.0212604323342577,0.0252476829658037,-0.0034965034965034,-0.0069930069930069,0.1579254079254079,0.6136363636363636,0.006497225244318,0.007425900787585902,0.0168997668997669,0.0273892773892773,0.022144522144522102,0.049388111888111805,0.016025641025641,-0.0005827505827505,0.00830419580419575,0.005099067599067601,1.219114219114219,1.307109557109557,1.263111888111888,0.020541958041957797,0.4274475524475524,0.4667832167832167,0.4471153846153846,0.0817307692307693
parking attendant,0.0440787851560076,0.0519143413367941,0.0367132867132867,0.0029137529137529,0.1509324009324009,0.5818764568764568,0.029315578066067896,0.0340925591585763,0.0745920745920745,-0.0355477855477855,0.055069930069929995,0.0109265734265734,0.0337995337995338,-0.0055361305361305,0.01966783216783215,0.0161713286713287,1.2470862470862472,1.30011655011655,1.2736013986013985,0.03103146853146832,0.4615384615384615,0.4868881118881119,0.47421328671328666,0.05463286713286716
receptionist,0.0340897709061772,0.0397135416666667,0.0512820512820512,-0.0110722610722611,0.1416083916083916,0.5836247086247086,0.0193265638162375,0.0218917594884489,0.0917832167832167,-0.062062937062937,0.07692307692307684,0.03277972027972025,0.0186480186480186,-0.0119463869463869,0.01529720279720275,0.0118006993006993,1.268939393939394,1.3062354312354312,1.2875874125874125,0.04501748251748239,0.4615384615384615,0.4729020979020979,0.4672202797202797,0.06162587412587414
sales clerk,0.0359825567690736,0.0414125200642054,0.0402097902097902,-0.0151515151515151,0.1311188811188811,0.5909090909090909,0.0212193496791339,0.0235907378859876,0.0804195804195804,-0.0402097902097902,0.0603146853146853,0.016171328671328703,0.0256410256410256,-0.0084498834498834,0.0170454545454545,0.01354895104895105,1.294871794871795,1.3117715617715615,1.3033216783216783,0.060751748251748006,0.4679487179487179,0.4822261072261072,0.47508741258741255,0.053758741258741305
server,0.0308370756460864,0.0355860267711394,0.013986013986014,-0.0297202797202796,0.1334498834498834,0.583041958041958,0.016073868556146703,0.017764244592921603,0.0451631701631701,0.0032051282051282,0.02418414918414915,0.02316433566433565,0.0131118881118881,-0.0061188811188811,0.0096153846153846,0.006118881118881149,1.2765151515151516,1.3231351981351982,1.299825174825175,0.05725524475524468,0.4548368298368298,0.4734848484848485,0.46416083916083917,0.06468531468531469
taxi driver,0.0413622752486824,0.0472239948947033,0.0722610722610722,-0.0017482517482516,0.1241258741258741,0.5999417249417249,0.026599068158742696,0.029402212716485503,0.1284965034965035,-0.0882867132867132,0.10839160839160834,0.06424825174825174,0.032051282051282,-0.0037878787878787,0.01791958041958035,0.0144230769230769,1.2823426573426573,1.3452797202797202,1.3138111888111887,0.07124125874125853,0.4603729603729604,0.4793123543123543,0.46984265734265734,0.05900349650349651
truck driver,0.0278080247767547,0.0319081046585831,0.0311771561771561,-0.0087412587412587,0.1284965034965035,0.6016899766899767,0.013044817686815,0.014086322480365298,0.0641025641025641,-0.0294289044289044,0.04676573426573425,0.008158508158508151,0.0206876456876456,-0.0064102564102564,0.013548951048951,0.01005244755244755,1.2575757575757576,1.356934731934732,1.3072552447552448,0.06468531468531458,0.4478438228438228,0.4865967365967366,0.4672202797202797,0.06162587412587417
