,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_ambig,lowSES_ambig,TB_ambig,PB_ambig,diff_TB_ambig,highSES_disambig,lowSES_disambig,TB_disambig,PB_disambig,diff_TB_disambig
construction worker,0.0286012819140027,0.0347467608951708,0.1972610722610722,0.0069930069930069,0.9248251748251748,0.1768648018648018,0.006545461476992798,0.008084000860011199,0.3125104688821503,-0.266075458464839,0.5785859273469893,0.11746344259244401,-0.1174634425924439,0.0153956403956403,-0.0087018837018836,0.0240975240975239,0.014681127486005502,0.014681127486005502
farm worker,0.0311626089321804,0.0392909896602657,0.171037296037296,0.0023310023310023,0.9201631701631702,0.2068764568764568,0.0091067884951705,0.0126282296251061,0.2890923332586932,-0.2325179114836825,0.5216102447423757,0.17443912519705757,-0.1744391251970575,0.0150565293737099,-0.0094921598225562,0.0245486891962661,0.015132292584747702,0.0151322925847477
janitor,0.0428166874447865,0.0566706021251475,0.1978438228438228,0.0145687645687645,0.9198717948717948,0.2444638694638694,0.020760867007776598,0.030007842089987895,0.3513341010448607,-0.2808810613477023,0.6322151623925629,0.0638342075468703,-0.0638342075468703,0.0305565646474737,-0.0225153634244543,0.053071928071928,0.043655531460409604,0.043655531460409604
line cook,0.0296482928835869,0.036470588235294,0.1786130536130536,0.0104895104895105,0.9213286713286714,0.187062937062937,0.0075924724465770005,0.009807828200134396,0.2966340460065809,-0.2340177152834019,0.5306517612899828,0.1653976086494505,-0.1653976086494504,0.0171703296703296,-0.0090534465534465,0.0262237762237761,0.0168073796122577,0.0168073796122577
parking attendant,0.0293314917241478,0.0393840687000295,0.1663752913752914,-0.0005827505827505,0.9117132867132868,0.2552447552447552,0.007275671287137898,0.0127213086648699,0.3156117854747992,-0.2239520753219383,0.5395638607967375,0.1564855091426958,-0.15648550914269577,0.0170771768554026,-0.0116843841642228,0.028761561019625397,0.019345164408106998,0.019345164408106998
receptionist,0.0298247610377788,0.0390532544378698,0.217074592074592,-0.0029137529137529,0.916958041958042,0.2363053613053613,0.007768940600768898,0.012390494402710197,0.3917879562209459,-0.2949932846840063,0.6867812409049523,0.029754740596374507,-0.009268129034480932,0.0191332272877337,-0.0124365977370269,0.0315698250247606,0.0221534284132422,0.0221534284132422
sales clerk,0.0161090400356947,0.020870602265951,0.1952214452214452,0.0116550116550117,0.9067599067599068,0.2281468531468531,-0.005946780401315202,-0.005792157769208602,0.3479465860418241,-0.2633931324407514,0.6113397184825755,0.08470965145685777,-0.08470965145685772,0.00828974744264,0.0064475813442755,0.014737328786915499,0.008459731045903099,0.0053209321753971
server,0.0206753645088462,0.0270109824873849,0.201048951048951,0.0087412587412587,0.9117132867132868,0.2345571095571095,-0.0013804559281637013,0.0003482224522252976,0.3652786809227357,-0.2695885478850418,0.6348672288077775,0.06118214113165582,-0.061182141131655765,0.0071204836829836,0.0052629662004661,0.0123834498834497,0.0075588791290009,0.002967053271931301
taxi driver,0.0336647029945999,0.0421207658321061,0.2103729603729603,-0.0005827505827505,0.9216200466200466,0.2007575757575757,0.01160888255759,0.015458005796946495,0.3527514760178993,-0.2834347829785786,0.636186258996478,0.05986311094295538,-0.05986311094295527,0.0211372679045092,-0.0153725584760067,0.036509826380515906,0.027093429768997503,0.027093429768997507
truck driver,0.0432778358872981,0.0537760799294739,0.1564685314685314,0.0157342657342657,0.9256993006993008,0.1952214452214452,0.021222015450288196,0.027113319894314297,0.26437310727423,-0.2052025000232171,0.46957560729744713,0.22647376264198615,-0.2264737626419861,0.0325476514635806,-0.0246573117148338,0.057204963178414406,0.04778856656689601,0.04778856656689601
