,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_ambig,lowSES_ambig,TB_ambig,PB_ambig,diff_TB_ambig,highSES_disambig,lowSES_disambig,TB_disambig,PB_disambig,diff_TB_disambig
psychologist,0.0263015684997292,0.0341145060812815,0.1590909090909091,0.0303030303030303,0.8583916083916084,0.229020979020979,0.004245748062719299,0.007451746046121897,0.1128393211726545,-0.0532260948927615,0.166065416065416,0.06595104058106169,-0.06595104058106169,0.0064685314685314,0.0013986013986013,0.0078671328671327,0.0019311311994238997,0.001589535126120499
scientist,0.031677176989677,0.0410714285714286,0.2170745920745921,0.0192307692307691,0.8825757575757576,0.2287296037296037,0.0096213565526671,0.014408668536268997,0.1624770314751411,-0.0641997259199527,0.2266767573950938,0.031237374614623295,-0.005339699251383889,0.0080810428242452,0.0015713138824921,0.0096523567067373,0.0033747589657250996,0.003374758965725099
bartender,0.0284618265783656,0.035314891112419,0.1771561771561771,0.0075757575757575,0.9227855477855478,0.194055944055944,0.0064060061413557,0.008652131077259397,0.1219096943066574,-0.0549902917039576,0.17689998601061502,0.05511647063586268,-0.05511647063586267,0.0077195531740986,-0.0016082402446038,0.0093277934187024,0.0061889945481962,0.0030501956776901994
cashier,0.0240708028969545,0.0317979197622586,0.1978438228438228,-0.0046620046620046,0.9073426573426572,0.243006993006993,0.0020149824599445983,0.005135159727098996,0.1476202666954112,-0.062955701973043,0.21057596866845418,0.02144048797802349,-0.021440487978023504,0.0074004680578385,0.0011840748892541,0.0085845429470926,0.0030775942980781996,0.0023069452060803988
construction worker,0.0286012819140027,0.0347467608951708,0.1972610722610722,0.0069930069930069,0.9248251748251748,0.1768648018648018,0.006545461476992798,0.008084000860011199,0.1196484930998205,-0.0732134826825092,0.1928619757823297,0.039154480864147995,-0.039154480864147995,0.0073631323631323,-0.0006693756693756,0.0080325080325079,0.0048937091620017,0.0017549102914956993
farm worker,0.0311626089321804,0.0392909896602657,0.171037296037296,0.0023310023310023,0.9201631701631702,0.2068764568764568,0.0091067884951705,0.0126282296251061,0.1152222516779012,-0.0586478299028906,0.1738700815807918,0.05814637506568588,-0.058146375065685874,0.0068736329749545,-0.0013092634238008,0.0081828963987553,0.0050440975282491,0.0019052986577430993
janitor,0.0428166874447865,0.0566706021251475,0.1978438228438228,0.0145687645687645,0.9198717948717948,0.2444638694638694,0.020760867007776598,0.030007842089987895,0.140595713580673,-0.0701426738835146,0.2107383874641876,0.021278069182290096,-0.021278069182290082,0.012865921956831,-0.0048247207338116,0.0176906426906426,0.0145518438201364,0.011413044949630401
line cook,0.0296482928835869,0.036470588235294,0.1786130536130536,0.0104895104895105,0.9213286713286714,0.187062937062937,0.0075924724465770005,0.009807828200134396,0.1197501255765866,-0.0571337948534076,0.1768839204299942,0.05513253621648349,-0.05513253621648348,0.0084290709290709,-0.0003121878121878,0.0087412587412587,0.0056024598707525,0.0024636610002464997
parking attendant,0.0293314917241478,0.0393840687000295,0.1663752913752914,-0.0005827505827505,0.9117132867132868,0.2552447552447552,0.007275671287137898,0.0127213086648699,0.13575716520922,-0.0440974550563591,0.17985462026557908,0.0521618363808986,-0.05216183638089861,0.0074899898488608,-0.002097197157681,0.0095871870065418,0.0064483881360356,0.0033095892655296
receptionist,0.0298247610377788,0.0390532544378698,0.217074592074592,-0.0029137529137529,0.916958041958042,0.2363053613053613,0.007768940600768898,0.012390494402710197,0.1628608759192951,-0.0660662043823555,0.2289270803016506,0.029754740596374507,-0.0030893763448270883,0.0086099522794801,-0.0019133227287733,0.0105232750082534,0.007384476137747199,0.0042456772672411994
sales clerk,0.0161090400356947,0.020870602265951,0.1952214452214452,0.0116550116550117,0.9067599067599068,0.2281468531468531,-0.005946780401315202,-0.005792157769208602,0.1441666798809656,-0.0596132262798929,0.2037799061608585,0.02823655048561919,-0.028236550485619183,0.0076756920765185,0.007061636710397,0.0147373287869155,0.0084597310459033,0.0084597310459033
server,0.0206753645088462,0.0270109824873849,0.201048951048951,0.0087412587412587,0.9117132867132868,0.2345571095571095,-0.0013804559281637013,0.0003482224522252976,0.1536562713201432,-0.0579661382824492,0.2116224096025924,0.028650202097128902,-0.020394047043885283,0.0065013111888111,0.0058821386946386,0.0123834498834497,0.0061058521424374994,0.0061058521424374994
taxi driver,0.0336647029945999,0.0421207658321061,0.2103729603729603,-0.0005827505827505,0.9216200466200466,0.2007575757575757,0.01160888255759,0.015458005796946495,0.14068938968574,-0.0713726966464192,0.21206208633215917,0.0199543703143185,-0.019954370314318515,0.0089673257776706,-0.003202616349168,0.0121699421268386,0.0090311432563324,0.005892344385826399
truck driver,0.0432778358872981,0.0537760799294739,0.1564685314685314,0.0157342657342657,0.9256993006993008,0.1952214452214452,0.021222015450288196,0.027113319894314297,0.1078479048417476,-0.0486772975907347,0.1565252024324823,0.07549125421399538,-0.07549125421399538,0.0134793304041091,-0.0055889906553623,0.0190683210594714,0.0159295221889652,0.012790723318459199
