,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_ambig,lowSES_ambig,TB_ambig,PB_ambig,diff_TB_ambig,highSES_disambig,lowSES_disambig,TB_disambig,PB_disambig,diff_TB_disambig
professor,0.0739512722271343,0.0842911877394636,0.1046037296037296,-0.0233100233100232,0.6083916083916084,0.1226689976689976,0.0589751592312194,0.06646940556124581,0.1046037296037296,-0.1046037296037296,0.2092074592074592,0.1503496503496504,0.1503496503496504,0.0319284802043422,-0.0319284802043422,0.0638569604086844,0.0585764323558792,0.0585764323558792
psychologist,0.0430121430675754,0.050364269876465,0.0571095571095571,0.0151515151515152,0.5926573426573427,0.145979020979021,0.0280360300716605,0.032542487698247205,0.0571095571095571,-0.0571095571095571,0.1142191142191142,0.055361305361305395,0.055361305361305395,0.0136205258156477,-0.0136205258156477,0.0272410516312954,0.0219605235784902,0.0219605235784902
scientist,0.0491099134411236,0.0560509554140127,0.0964452214452214,-0.0075757575757575,0.5882867132867133,0.1238344988344988,0.0341338004452087,0.0382291732357949,0.0964452214452214,-0.0964452214452214,0.1928904428904428,0.134032634032634,0.134032634032634,0.0143312101910828,-0.0143312101910828,0.0286624203821656,0.023381892329360398,0.023381892329360398
bartender,0.0512321012321011,0.0581059390048153,0.0372960372960373,-0.0029137529137529,0.597027972027972,0.1182983682983683,0.0362559882361862,0.0402841568265975,0.0372960372960372,-0.0372960372960372,0.0745920745920744,0.015734265734265597,0.015734265734265597,0.0192616372391653,-0.0192616372391653,0.0385232744783306,0.0332427464255254,0.0332427464255254
cashier,0.0400724699215017,0.0475877912701017,0.0448717948717948,-0.0565268065268065,0.5777972027972028,0.1579254079254079,0.025096356925586802,0.029766009091883903,0.0448717948717948,-0.0448717948717948,0.0897435897435896,0.030885780885780804,0.030885780885780804,0.0170659665244502,-0.0170659665244502,0.0341319330489004,0.0288514049960952,0.0288514049960952
construction worker,0.033291334316725,0.0397135416666667,0.0241841491841491,-0.0005827505827505,0.5935314685314685,0.1617132867132867,0.0183152213208101,0.0218917594884489,0.0241841491841491,-0.0241841491841491,0.0483682983682982,0.0104895104895106,-0.0104895104895106,0.0100911458333333,-0.0100911458333333,0.0201822916666666,0.014901763613861398,0.014901763613861398
farm worker,0.0154873375212358,0.0182529335071708,0.0093240093240093,-0.0005827505827505,0.5795454545454546,0.1515151515151515,0.000511224525320899,0.0004311513289530014,0.0093240093240093,-0.0093240093240093,0.0186480186480186,0.0402097902097902,-0.0402097902097902,-0.0048891786179921,0.0048891786179921,0.0097783572359842,0.0150588852887894,0.004497829183179001
janitor,0.0231052493296706,0.0285139215028513,0.0014568764568764,0.0093240093240093,0.5652680652680653,0.1896853146853147,0.0081291363337557,0.0106921393246335,0.0014568764568764,-0.0014568764568764,0.0029137529137528,0.055944055944056,-0.055944055944056,0.0057027843005702,-0.0057027843005702,0.0114055686011404,0.006125040548335199,0.006125040548335199
line cook,0.021304571640142,0.0252476829658037,-0.0034965034965034,-0.0069930069930069,0.6136363636363636,0.1561771561771562,0.006328458644227099,0.007425900787585902,-0.0034965034965034,0.0034965034965034,0.0069930069930068,0.0658508158508156,-0.051864801864802,0.0060722275487376,-0.0060722275487376,0.0121444550974752,0.00686392704467,0.00686392704467
parking attendant,0.044169544494009,0.0519143413367941,0.0367132867132867,0.0029137529137529,0.5818764568764568,0.1491841491841491,0.0291934314980941,0.0340925591585763,0.0367132867132867,-0.0367132867132867,0.0734265734265734,0.014568764568764596,0.014568764568764596,0.0146009085009733,-0.0146009085009733,0.0292018170019466,0.0239212889491414,0.0239212889491414
receptionist,0.0342054863539239,0.0397135416666667,0.0512820512820512,-0.0110722610722611,0.5836247086247086,0.1386946386946387,0.019229373358009,0.0218917594884489,0.0512820512820512,-0.0512820512820512,0.1025641025641024,0.04370629370629359,0.04370629370629359,0.0113932291666666,-0.0113932291666666,0.0227864583333332,0.017505930280528,0.017505930280528
sales clerk,0.0360549562796754,0.0414125200642054,0.0402097902097902,-0.0151515151515151,0.5909090909090909,0.1293706293706293,0.0210788432837605,0.0235907378859876,0.0402097902097902,-0.0402097902097902,0.0804195804195804,0.021561771561771602,0.021561771561771602,0.0125200642054574,-0.0125200642054574,0.0250401284109148,0.0197596003581096,0.0197596003581096
server,0.030888920090683,0.0355860267711394,0.013986013986014,-0.0297202797202796,0.583041958041958,0.131993006993007,0.015912807094768097,0.017764244592921603,0.0139860139860139,-0.0139860139860139,0.0279720279720278,0.030885780885781002,-0.030885780885781002,0.0071825008161932,-0.0071825008161932,0.0143650016323864,0.009084473579581202,0.009084473579581202
taxi driver,0.0413760351539547,0.0472239948947033,0.0722610722610722,-0.0017482517482516,0.5999417249417249,0.1238344988344988,0.026399922158039803,0.029402212716485503,0.0722610722610722,-0.0722610722610722,0.1445221445221444,0.0856643356643356,0.0856643356643356,0.0130823229100191,-0.0130823229100191,0.0261646458200382,0.020884117767233,0.020884117767233
truck driver,0.027826619243339,0.0319081046585831,0.0311771561771561,-0.0087412587412587,0.6016899766899767,0.1279137529137529,0.012850506247424098,0.014086322480365298,0.0311771561771561,-0.0311771561771561,0.0623543123543122,0.003496503496503399,0.003496503496503399,0.0098915124441608,-0.0098915124441608,0.0197830248883216,0.0145024968355164,0.0145024968355164
