,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
professor,0.0161311162442383,0.0226244343891401,0.0888694638694638,-0.1526806526806526,0.287004662004662,0.6066433566433567,-0.0035805215703132998,-0.002174077700134499,0.1803613053613053,-0.0862470862470862,0.13330419580419575,0.020541958041958,-0.0008741258741258,-0.0052447552447552,0.0030594405594405,0.00262237762237755,1.1226689976689976,1.0163170163170163,1.069493006993007,0.12281468531468531,0.354020979020979,0.3374125874125874,0.34571678321678323,0.1267482517482518
psychologist,0.018467895740623,0.0305454545454546,0.0457459207459207,-0.1672494172494172,0.3953962703962704,0.5772144522144522,-0.001243742073928602,0.0057469424561800014,0.1287878787878787,-0.0084498834498834,0.06861888111888105,0.044143356643356696,0.018065268065268,-0.002039627039627,0.0100524475524475,0.012529137529137552,0.935897435897436,0.877913752913753,0.9069055944055945,0.2854020979020978,0.337995337995338,0.3342074592074592,0.3361013986013986,0.11713286713286719
scientist,0.0015345765345765,0.0024691358024691,0.062062937062937,-0.1404428904428903,0.3784965034965035,0.6145104895104895,-0.0181770612799751,-0.0223293762868055,0.1418997668997669,-0.0442890442890442,0.09309440559440556,0.019667832167832192,-0.0134032634032634,0.0128205128205128,0.0131118881118881,0.01791958041958035,0.9775641025641024,0.8869463869463869,0.9322552447552447,0.2600524475524476,0.3245920745920746,0.31002331002331,0.3173076923076923,0.09833916083916092
bartender,0.0196974953740416,0.0244845360824741,0.0439976689976689,-0.1037296037296037,0.1955128205128205,0.6701631701631702,-1.4142440510001714e-05,-0.0003139760068004982,0.1081002331002331,-0.0238927738927738,0.06599650349650345,0.0467657342657343,0.0046620046620046,-0.0005827505827505,0.00262237762237755,0.006555944055944099,1.2281468531468531,1.1853146853146854,1.2067307692307692,0.014714452214452112,0.3449883449883449,0.3578088578088578,0.35139860139860135,0.13243006993006995
cashier,0.0238473832605862,0.0352776807544534,0.0413752913752913,-0.1602564102564102,0.324009324009324,0.6395687645687645,0.004135745446034601,0.010479168665178801,0.1063519813519813,-0.0177738927738927,0.062062937062937,0.050699300699300745,0.0107808857808857,-0.0259324009324009,0.0183566433566433,0.013548951048951052,1.0212703962703962,1.0067016317016315,1.0139860139860137,0.17832167832167845,0.2829254079254079,0.3009906759906759,0.29195804195804187,0.0729895104895105
construction worker,0.0237401937013084,0.0298120544394038,0.0492424242424242,-0.0804195804195804,0.2036713286713286,0.6474358974358975,0.0040285558867568,0.005013542350129199,0.1086829836829836,-0.039044289044289,0.0738636363636363,0.03889860139860145,0.0151515151515151,-0.0075757575757575,0.0113636363636363,0.008304195804195849,1.1966783216783217,1.1923076923076923,1.194493006993007,0.004516317016317051,0.3659673659673659,0.3892773892773892,0.37762237762237755,0.15865384615384615
farm worker,0.0095620597174464,0.0131215469613259,0.030011655011655,-0.1043123543123543,0.2712703962703963,0.5941142191142191,-0.0101495780971052,-0.0116769651279487,0.0719696969696969,-0.018065268065268,0.04501748251748246,0.06774475524475529,-0.0064102564102564,-0.0055361305361305,0.00597319347319345,0.0052447552447552,1.0877039627039626,1.0984848484848484,1.0930944055944054,0.09921328671328677,0.363053613053613,0.386072261072261,0.374562937062937,0.1555944055944056
janitor,0.0077899397706333,0.011798355380765,0.025058275058275,-0.1194638694638694,0.3397435897435897,0.585955710955711,-0.011921698043918301,-0.0130001567085096,0.0743006993006993,-0.0008741258741258,0.03758741258741255,0.0751748251748252,-0.0043706293706293,0.0131118881118881,0.0087412587412587,0.01354895104895095,0.9857226107226108,0.99504662004662,0.9903846153846154,0.20192307692307687,0.333041958041958,0.354020979020979,0.34353146853146854,0.12456293706293711
line cook,0.0178983779686356,0.0237537638006022,0.011072261072261,-0.1264568764568765,0.2465034965034965,0.6413170163170163,-0.0018132598459160015,-0.0010447482886724,0.0509906759906759,0.0177738927738927,0.0343822843822843,0.09615384615384615,0.0,-0.0104895104895104,0.0052447552447552,0.00072843822843815,1.1360722610722611,1.1244172494172495,1.1302447552447554,0.062062937062936974,0.3315850815850816,0.3572261072261072,0.3444055944055944,0.125437062937063
parking attendant,0.0159923701517397,0.0241681260945709,0.0265151515151515,-0.1381118881118881,0.3382867132867133,0.6418997668997669,-0.003719267662811901,-0.0006303859947036985,0.0824592074592074,0.0029137529137529,0.04268648018648015,0.0729895104895105,0.0,-0.0069930069930069,0.00349650349650345,0.0013111888111887997,0.9938811188811189,0.9912587412587412,0.99256993006993,0.19973776223776224,0.2797202797202797,0.2902097902097902,0.28496503496503495,0.06599650349650354
receptionist,0.0091392920804685,0.012436974789916,0.0775058275058275,-0.1503496503496503,0.2651515151515151,0.6742424242424242,-0.0105723457340831,-0.0123615372993586,0.1713286713286713,-0.0611888111888111,0.1162587412587412,0.0061188811188811545,-0.0078671328671328,-0.0052447552447552,0.0065559440559440005,0.0061188811188810505,1.1322843822843822,1.0722610722610724,1.1022727272727273,0.090034965034965,0.2858391608391608,0.291958041958042,0.28889860139860135,0.06993006993006998
sales clerk,0.0188720206012696,0.0256916996047431,0.05506993006993,-0.1375291375291375,0.2654428904428904,0.6870629370629371,-0.0008396172132820005,0.0008931875154685014,0.1282051282051282,-0.037004662004662,0.0826048951048951,0.03015734265734265,-0.0037878787878787,-0.0125291375291375,0.0081585081585081,0.00364219114219105,1.1124708624708626,1.0912004662004662,1.1018356643356644,0.09047202797202791,0.2881701631701632,0.3044871794871794,0.2963286713286713,0.0773601398601399
server,0.0137507676459517,0.0191218130311614,0.0419580419580419,-0.1445221445221445,0.2808857808857808,0.5903263403263403,-0.0059608701685999,-0.005676699058113199,0.0979020979020979,-0.0279720279720279,0.0629370629370629,0.049825174825174845,-0.0064102564102564,-0.0151515151515151,0.010780885780885749,0.0062645687645687,1.093822843822844,1.0635198135198136,1.0786713286713288,0.11363636363636354,0.3508158508158508,0.3467365967365967,0.34877622377622375,0.12980769230769235
taxi driver,0.0119427218483821,0.0162197947699436,0.0375874125874126,-0.1217948717948718,0.2636946386946387,0.6605477855477856,-0.0077689159661695,-0.008578717319330999,0.1069347319347319,-0.0058275058275058,0.056381118881118845,0.0563811188811189,-0.0046620046620046,-0.0081585081585081,0.006410256410256351,0.0030594405594404996,1.104020979020979,1.1048951048951048,1.1044580419580419,0.08784965034965042,0.3210955710955711,0.337995337995338,0.32954545454545453,0.11057692307692313
truck driver,0.0220787277238889,0.0283479960899315,0.0259324009324009,-0.0990675990675991,0.2211538461538461,0.6509324009324009,0.002367089909337299,0.0035494840006569,0.0775058275058275,-0.0002913752913752,0.03889860139860135,0.0738636363636364,0.0052447552447552,-0.0166083916083916,0.0109265734265734,0.006118881118881151,1.1707459207459208,1.165792540792541,1.1682692307692308,0.024038461538461453,0.3543123543123543,0.3755827505827506,0.36494755244755245,0.14597902097902105
