,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
professor,0.0739512722271343,0.0842911877394636,0.1046037296037296,-0.0233100233100232,0.6083916083916084,0.1226689976689976,0.0589751592312194,0.06646940556124581,0.0757575757575757,-0.0288461538461538,0.05230186480186475,0.0375874125874125,0.0213014298220017,-0.0078786110300554,0.01459002042602855,0.01341147004299965,0.4813519813519814,0.395979020979021,0.4386655011655012,0.07400932400932403,0.1596148234607528,0.1450248030347242,0.15231981324773852,0.025935932185378693
psychologist,0.0430121430675754,0.050364269876465,0.0571095571095571,0.0151515151515152,0.5926573426573427,0.145979020979021,0.0280360300716605,0.032542487698247205,0.0585664335664335,0.0014568764568764,0.03001165501165495,0.013840326340326298,0.0227338968230836,0.0102011075488195,0.01646750218595155,0.013815763824136651,0.4449300699300699,0.4087995337995338,0.42686480186480186,0.049388111888111874,0.1655494025065578,0.1617604197027105,0.16365491110463415,0.014600834328483053
scientist,0.0491099134411236,0.0560509554140127,0.0964452214452214,-0.0075757575757575,0.5882867132867133,0.1238344988344988,0.0341338004452087,0.0382291732357949,0.0734265734265734,-0.023018648018648,0.0482226107226107,0.03350815850815844,0.019819294666278,0.0067035849606528,0.013261439813465399,0.010609701451650501,0.4877622377622377,0.3878205128205128,0.43779137529137524,0.0812937062937063,0.1667152433692801,0.1600116584086272,0.16336345088895365,0.014892294544163562
bartender,0.0512321012321011,0.0581059390048153,0.0372960372960373,-0.0029137529137529,0.597027972027972,0.1182983682983683,0.0362559882361862,0.0402841568265975,0.0393356643356643,0.002039627039627,0.02068764568764565,0.0048076923076923,0.0157480314960629,-0.0017497812773403,0.0087489063867016,0.0075703560036727005,0.4192890442890443,0.4624125874125874,0.44085081585081587,0.026660839160839195,0.1428988043161271,0.1679790026246719,0.15543890347039951,0.0228168419627177
cashier,0.0400724699215017,0.0475877912701017,0.0448717948717948,-0.0565268065268065,0.5777972027972028,0.1579254079254079,0.025096356925586802,0.029766009091883903,0.0486596736596736,0.0037878787878787,0.02622377622377615,0.0077214452214452,0.0093403385872737,-0.0058377116170461,0.0075890251021599,0.006410474719131,0.3971445221445221,0.4437645687645687,0.4204545454545454,0.00801282051282054,0.1401050788091068,0.1704611792177466,0.1552831290134267,0.022972616419690506
construction worker,0.033291334316725,0.0397135416666667,0.0241841491841491,-0.0005827505827505,0.5935314685314685,0.1617132867132867,0.0183152213208101,0.0218917594884489,0.0285547785547785,0.0043706293706293,0.0164627039627039,0.009032634032634051,0.0131195335276967,0.0040816326530612,0.00860058309037895,0.005948844728564049,0.358974358974359,0.4793123543123543,0.41914335664335667,0.028846153846153827,0.1332361516034985,0.1685131195335276,0.15087463556851305,0.027381109864604153
farm worker,0.0154873375212358,0.0182529335071708,0.0093240093240093,-0.0005827505827505,0.5795454545454546,0.1515151515151515,0.000511224525320899,0.0004311513289530014,0.0198135198135198,0.0104895104895104,0.0151515151515151,0.010343822843822851,0.0108092316681273,0.0151913526146654,0.01300029214139635,0.01034855377958145,0.3269230769230769,0.5192307692307693,0.42307692307692313,0.06483100233100234,0.1282500730353491,0.18697049371896,0.15761028337715455,0.020645462055962654
janitor,0.0231052493296706,0.0285139215028513,0.0014568764568764,0.0093240093240093,0.5652680652680653,0.1896853146853147,0.0081291363337557,0.0106921393246335,0.0183566433566433,0.0168997668997669,0.0176282051282051,0.01398601398601405,0.0210341805433829,0.0160677768039731,0.018550978673677998,0.0158992403118631,0.3417832167832167,0.4662004662004662,0.4039918414918414,0.030885780885780895,0.130879345603272,0.1732398480864738,0.1520595968448729,0.026196148588244303
line cook,0.021304571640142,0.0252476829658037,-0.0034965034965034,-0.0069930069930069,0.6136363636363636,0.1561771561771562,0.006328458644227099,0.007425900787585902,0.0203962703962703,0.0238927738927738,0.022144522144522047,0.016462703962704002,0.0105048147067405,0.0049606069448497,0.007732710825795101,0.0050809724639802,0.377039627039627,0.465034965034965,0.421037296037296,0.012674825174825155,0.1295593813831339,0.1689524365334111,0.1492559089582725,0.028999836474844706
parking attendant,0.044169544494009,0.0519143413367941,0.0367132867132867,0.0029137529137529,0.5818764568764568,0.1491841491841491,0.0291934314980941,0.0340925591585763,0.0378787878787878,0.0011655011655011,0.019522144522144447,0.0059731934731935025,0.0207238762405137,0.0075890251021599,0.0141564506713368,0.011504712309521901,0.398018648018648,0.451048951048951,0.4245337995337995,0.010343822843822847,0.1456509048453006,0.1710449503794512,0.1583479276123759,0.019907817820741303
receptionist,0.0342054863539239,0.0397135416666667,0.0512820512820512,-0.0110722610722611,0.5836247086247086,0.1386946386946387,0.019229373358009,0.0218917594884489,0.0405011655011655,-0.0107808857808857,0.0256410256410256,0.010926573426573348,0.0084646818447168,-0.0017513134851138,0.0051079976649153,0.0039294472818864,0.4105477855477855,0.4478438228438228,0.42919580419580416,0.01500582750582749,0.1503210741389375,0.1617046117921774,0.15601284296555745,0.02224290246755975
sales clerk,0.0360549562796754,0.0414125200642054,0.0402097902097902,-0.0151515151515151,0.5909090909090909,0.1293706293706293,0.0210788432837605,0.0235907378859876,0.0402097902097902,0.0,0.0201048951048951,0.00539044289044285,0.0143149284253578,0.0029214139643587,0.00861817119485825,0.00596643283304335,0.4259906759906759,0.4428904428904429,0.43444055944055937,0.022872960372960355,0.1516213847502191,0.1659363131755769,0.158778848962898,0.019476896470219204
server,0.030888920090683,0.0355860267711394,0.013986013986014,-0.0297202797202796,0.583041958041958,0.131993006993007,0.015912807094768097,0.017764244592921603,0.0311771561771561,0.0171911421911421,0.0241841491841491,0.007721445221445251,0.0067172897196261,0.0002920560747663,0.0035046728971961996,0.0020340664394009997,0.4099650349650349,0.4565850815850816,0.43327505827505824,0.019085081585081598,0.1457359813084112,0.1644275700934579,0.15508177570093457,0.02317396973218265
taxi driver,0.0413760351539547,0.0472239948947033,0.0722610722610722,-0.0017482517482516,0.5999417249417249,0.1238344988344988,0.026399922158039803,0.029402212716485503,0.0562354312354312,-0.016025641025641,0.0361305361305361,0.02141608391608385,0.0201048951048951,0.0081585081585081,0.0141317016317016,0.0114799632698867,0.4064685314685314,0.4694055944055944,0.4379370629370629,0.02374708624708624,0.1471445221445221,0.1660839160839161,0.15661421911421908,0.02164152631889811
truck driver,0.027826619243339,0.0319081046585831,0.0311771561771561,-0.0087412587412587,0.6016899766899767,0.1279137529137529,0.012850506247424098,0.014086322480365298,0.0329254079254079,0.0017482517482517,0.0173368298368298,0.008158508158508151,0.0116686114352392,0.0026254375729288,0.0071470245040839995,0.0044952861422690995,0.386072261072261,0.4854312354312354,0.4357517482517482,0.021561771561771553,0.1365227537922987,0.175320886814469,0.15592182030338386,0.022333925129733354
