,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_ambig,lowSES_ambig,TB_ambig,PB_ambig,diff_TB_ambig,highSES_disambig,lowSES_disambig,TB_disambig,PB_disambig,diff_TB_disambig
professor,0.033496750354576,0.082570018049928,0.1349067599067598,0.0129370629370629,0.8577505827505828,0.5867715617715618,0.013097366194317,0.0171566930767071,0.2534965034965035,-0.1512237762237762,0.4047202797202797,0.11136363636363648,0.1113636363636365,0.0301973107571592,-0.0353966263254963,0.0655939370826555,0.017516144278668898,0.017516144278668898
psychologist,0.0214635671037335,0.1055995909747899,0.0531468531468531,-0.0048951048951049,0.7692307692307692,0.7900932400932402,0.0010641829434745002,0.04018626600156899,0.1092657342657342,-0.0501748251748251,0.1594405594405593,0.1339160839160839,-0.1339160839160839,0.0382689220597244,-0.0453583416177171,0.0836272636774415,0.035549470873454905,0.0355494708734549
scientist,0.0278680941665886,0.1020663521599451,0.0889860139860139,0.0116550116550116,0.8057109557109557,0.7202214452214453,0.0074687100063296,0.036653027186724196,0.171095571095571,-0.0958624708624708,0.2669580419580418,0.02639860139860141,-0.026398601398601396,0.0340173133332134,-0.0433088741266638,0.07732618745987721,0.029248394655890603,0.02924839465589061
bartender,0.031023856988618,0.0809842724969574,0.0844988344988344,0.0059440559440559,0.8677738927738927,0.5966783216783217,0.010624472828358999,0.0155709475237365,0.1659673659673659,-0.0875291375291374,0.25349650349650327,0.03986013986013992,-0.03986013986013992,0.0291594750136113,-0.0358019384349635,0.0649614134485748,0.0168836206445882,0.016883620644588197
cashier,0.0340607813537027,0.085564026028604,0.0913170163170162,0.0149184149184148,0.8705128205128204,0.5644522144522144,0.013661397193443697,0.020150701055383094,0.1727855477855477,-0.1011655011655011,0.2739510489510488,0.02896270396270402,-0.019405594405594362,0.0329623243186667,-0.0360242311775459,0.0689865554962126,0.020908762692225996,0.020908762692226003
construction worker,0.0385819880821889,0.0757887954177143,0.0614219114219114,0.016083916083916,0.8671328671328672,0.4772727272727272,0.0181826039219299,0.010375470444493398,0.1155011655011654,-0.0687645687645687,0.18426573426573412,0.1090909090909091,-0.10909090909090907,0.0279484818666073,-0.0327381511806643,0.06068663304727161,0.012608840243285003,0.012608840243285006
farm worker,0.0414873367982214,0.0831464112699325,0.0432400932400932,0.0178321678321677,0.8614801864801865,0.4907342657342656,0.0210879526379624,0.017733086296711595,0.090034965034965,-0.0396853146853146,0.1297202797202796,0.1636363636363636,-0.16363636363636358,0.0320581904881138,-0.0378819832843893,0.0699401737725031,0.021862380968516497,0.021862380968516497
janitor,0.0348878298955085,0.0782582068672767,0.0526223776223776,0.0430069930069929,0.8603146853146851,0.5367132867132867,0.014488445735249503,0.012844881894055804,0.086072261072261,-0.0717948717948717,0.15786713286713272,0.1354895104895105,-0.13548951048951047,0.028947295127427,-0.0315469452902578,0.060494240417684794,0.012416447613698197,0.012416447613698194
line cook,0.0339611714195841,0.0780429496605972,0.0582750582750582,0.0262237762237762,0.8659090909090909,0.5486013986013986,0.013561787259325102,0.0126296246873763,0.1134032634032633,-0.0614219114219114,0.1748251748251747,0.11853146853146851,-0.11853146853146848,0.0319774359379177,-0.0359530967442135,0.0679305326821312,0.0198527398781446,0.0198527398781446
parking attendant,0.0360468005128046,0.0860025238033811,0.0874708624708624,0.0179487179487179,0.8803030303030303,0.5728438228438228,0.0156474163525456,0.020589198830160194,0.1715034965034964,-0.0909090909090909,0.2624125874125873,0.030944055944055915,-0.030944055944055915,0.0347649495027571,-0.0394566836975484,0.0742216332003055,0.026143840396318903,0.026143840396318903
receptionist,0.0291136531598856,0.0924303896880495,0.0863053613053612,-0.0109557109557109,0.8423076923076923,0.6352564102564101,0.008714268999626601,0.027017064714828593,0.1715617715617715,-0.0873543123543123,0.2589160839160838,0.034440559440559404,-0.034440559440559404,0.028888850764596,-0.0378827578377429,0.0667716086023389,0.018693815798352297,0.018693815798352297
sales clerk,0.0334731607198547,0.0838508336240621,0.0952797202797202,-0.0212121212121211,0.8791375291375292,0.5955710955710956,0.013073776559595698,0.01843750865084119,0.1923659673659673,-0.0934731934731934,0.2858391608391607,0.007517482517482493,-0.0075174825174824655,0.0309246331638041,-0.0409404925039691,0.0718651256677732,0.023787332863786596,0.0237873328637866
server,0.0296909922523338,0.0820001387634978,0.0803030303030302,0.0031468531468531,0.8745337995337996,0.6414918414918416,0.009291608092074799,0.016586813790276905,0.1633449883449882,-0.0775641025641025,0.24090909090909068,0.0524475524475525,-0.0524475524475525,0.0280647350896386,-0.036846006886769,0.0649107419764076,0.016832949172420997,0.016832949172421
taxi driver,0.0361565070418701,0.0764092104628982,0.0932400932400931,0.0216783216783216,0.8853146853146854,0.5113636363636364,0.015757122881611102,0.010995885489677296,0.1599650349650349,-0.1197552447552447,0.2797202797202796,0.060372960372960416,-0.013636363636363613,0.0317962384758707,-0.0375272665880034,0.06932350506387411,0.0212457122598875,0.021245712259887507
truck driver,0.0383623552713969,0.0776400501182421,0.0556526806526806,0.0314685314685314,0.8573426573426574,0.487062937062937,0.0179629711111379,0.012226725145021197,0.0998834498834498,-0.067074592074592,0.16695804195804181,0.1263986013986014,-0.12639860139860137,0.0338159182989209,-0.0359204740788557,0.0697363923777766,0.021658599573790002,0.021658599573789995
